0.000000,0.000000,108,254,232,255,192,5,70,168,129,151,127,125,145,192,207,0
0.109890,3599.596191,108,254,232,255,192,6,75,168,1,151,127,125,145,192,207,0
0.274725,0.002509,108,255,232,255,192,5,84,168,1,151,127,125,145,192,207,0
0.439560,0.001235,108,255,232,255,193,5,73,168,129,151,127,125,145,192,207,0
0.659341,0.005019,108,255,232,255,192,6,69,168,129,151,127,125,145,192,207,0
0.824176,0.003657,108,254,232,255,194,6,66,168,1,151,127,125,145,192,207,0
0.989011,0.006957,108,254,232,255,194,5,67,168,129,151,127,125,145,192,207,0
1.098901,0.010284,108,254,232,255,193,6,64,168,129,151,127,125,145,192,207,0
1.263736,0.008997,108,255,232,255,192,6,66,168,1,151,127,125,145,192,207,0
1.428571,0.012240,108,254,232,255,193,5,62,168,129,151,127,125,145,192,207,0
1.648352,0.015475,108,254,231,255,192,6,64,168,129,151,127,125,145,192,207,0
1.813187,0.014229,108,254,232,255,192,6,61,168,1,151,127,125,145,192,207,0
1.978022,0.017555,108,254,232,255,192,6,62,168,1,151,127,125,145,192,207,0
2.087912,0.016371,108,254,232,255,193,5,62,168,129,151,127,125,145,192,207,0
2.252747,0.019745,108,255,232,255,193,5,69,168,1,151,127,125,145,192,207,0
2.472528,3599.571045,108,255,231,255,194,6,63,168,1,151,127,125,145,192,207,0
2.637363,3599.570313,108,254,232,255,193,5,63,168,129,151,127,125,145,192,207,0
2.802198,3599.573486,108,254,232,255,193,6,64,168,129,151,127,125,145,192,207,0
2.912088,3599.572021,108,254,232,255,193,6,64,168,129,151,127,125,145,192,207,0
3.076923,3599.570801,108,254,232,255,193,6,64,168,129,151,127,125,145,192,207,0
3.241758,3599.569824,108,254,231,255,193,5,61,168,129,151,127,125,145,192,207,0
3.461539,0.026284,108,255,232,255,193,6,67,168,1,151,127,125,145,192,207,0
3.626374,3599.571777,108,255,232,255,192,6,67,168,1,151,127,125,145,192,207,0
3.791209,3599.570557,108,255,231,255,192,6,56,168,129,151,127,125,145,192,207,0
3.956044,3599.573486,108,255,232,255,193,6,59,168,1,151,127,125,145,192,207,0
4.120879,3599.576660,108,254,231,255,194,6,62,168,1,151,127,125,145,192,207,0
4.230769,3599.575195,108,254,232,255,192,6,59,168,1,151,127,125,145,192,207,0
4.450550,3599.573730,108,254,231,255,193,5,64,168,129,151,127,125,145,192,207,0
4.670330,3599.577393,108,254,231,255,193,6,60,168,1,151,127,125,145,192,207,0
4.835165,3599.580566,108,254,231,255,193,6,63,168,1,151,127,125,145,192,207,0
4.945055,3599.579102,108,254,231,255,193,5,67,168,129,151,127,125,145,192,207,0
5.109890,3599.582275,108,254,232,255,193,6,64,168,1,151,127,125,145,192,207,0
5.274725,3599.585449,108,254,231,255,192,6,62,168,1,151,127,125,145,192,207,0
5.439560,3599.583984,108,254,231,255,193,6,66,168,129,151,127,125,145,192,207,0
5.659341,3599.587158,108,254,231,255,194,5,68,168,1,151,127,125,145,192,207,0
5.824176,3599.590332,108,254,231,255,193,5,60,168,1,151,127,125,145,192,207,0
5.934066,3599.588867,108,254,231,255,192,6,61,168,1,151,127,125,145,192,207,0
6.098901,3599.587402,108,254,231,255,192,6,62,168,129,151,127,125,145,192,207,0
6.263736,3599.590576,108,254,231,255,193,6,62,168,1,151,127,125,145,192,207,0
6.483517,3599.593750,108,255,231,255,193,6,60,168,1,151,127,125,145,192,207,0
6.648352,3599.592773,108,254,231,255,192,6,63,168,129,151,127,125,145,192,207,0
6.813187,3599.596191,108,254,231,255,193,6,61,168,1,151,127,125,145,192,207,0
