0.000000,0.000000,0,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
0.164835,0.190472,0,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
0.384615,0.381338,19,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
0.549451,0.571749,66,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
0.769231,0.762364,66,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
0.934066,0.952725,66,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
1.153846,1.143498,66,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
1.318681,1.333734,66,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
1.538462,1.524327,66,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
1.703297,1.714541,66,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
1.868132,1.905540,66,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
2.087912,2.096003,66,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
2.252747,2.286444,93,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
2.472528,2.477004,93,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
2.637363,2.667495,93,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
2.857143,2.858290,93,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
3.021978,3.048674,93,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
3.241758,3.239349,93,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
3.406593,3.429798,93,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
3.626374,3.620615,93,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
3.791209,3.811636,93,255,255,255,193,7,86,200,1,151,127,125,145,192,207,0
3.956044,3.975014,0,0,10,80,195,8,100,179,129,151,127,125,145,192,207,0
4.120879,4.143015,0,0,13,105,189,8,107,179,1,151,127,125,145,192,207,0
4.285714,4.311305,115,255,212,255,192,7,129,179,1,151,127,125,145,192,207,0
4.450550,4.474751,127,255,248,255,191,7,51,179,1,151,127,125,145,192,207,0
4.615385,4.638186,127,254,255,255,194,8,107,198,129,151,127,125,145,192,207,0
4.780220,4.806193,0,254,255,255,193,8,97,200,1,151,127,125,145,192,207,0
4.945055,4.974335,127,255,255,255,193,7,59,200,129,151,127,125,145,192,207,0
5.109890,5.142488,127,255,255,255,193,7,80,199,129,151,127,125,145,192,207,0
5.274725,5.305877,127,254,255,255,193,8,83,199,129,151,127,125,145,192,207,0
5.439560,5.469313,0,255,255,255,192,7,71,199,1,151,127,125,145,192,207,0
5.604395,5.637463,0,255,255,255,190,7,77,200,129,151,127,125,145,192,207,0
5.934066,5.947711,127,255,255,255,192,7,71,199,1,151,127,125,145,192,207,0
6.098901,6.115846,127,254,255,255,192,7,64,199,129,151,127,125,145,192,207,0
6.263736,6.283987,127,255,255,255,191,7,71,199,129,151,127,125,145,192,207,0
6.428571,6.447465,127,233,255,255,192,6,52,200,1,151,127,125,145,192,207,0
6.593407,6.615409,0,207,255,255,192,7,79,198,1,151,127,125,145,192,207,0
6.758242,6.778859,0,178,255,255,192,8,81,200,129,151,127,125,145,192,207,0
6.923077,6.946982,0,166,255,255,193,7,65,200,1,151,127,125,145,192,207,0
7.087912,7.115079,0,156,255,255,192,8,59,200,1,151,127,125,145,192,207,0
7.252747,7.278500,127,151,255,255,192,7,72,200,129,151,127,125,145,192,207,0
7.417583,7.446569,0,142,255,255,192,7,76,200,129,151,127,125,145,192,207,0
7.582417,7.609920,0,139,255,255,192,7,81,200,1,151,127,125,145,192,207,0
7.747253,7.778561,127,139,255,255,192,7,81,199,1,151,127,125,145,192,207,0
7.912088,7.941991,127,133,255,255,192,6,69,199,129,151,127,125,145,192,207,0
8.076923,8.109988,127,132,255,255,192,8,66,199,129,151,127,125,145,192,207,0
8.241758,8.273558,0,129,255,255,192,7,61,200,1,151,127,125,145,192,207,0
8.406593,8.441410,128,128,255,255,191,7,50,199,129,151,127,125,145,192,207,0
8.626373,8.609555,0,127,255,255,192,7,48,200,1,151,127,125,145,192,207,0
8.791209,8.777501,127,128,255,255,193,7,50,199,1,151,127,125,145,192,207,0
8.956044,8.940914,0,127,255,255,192,7,55,199,129,151,127,125,145,192,207,0
9.120879,9.108856,128,127,255,255,192,7,62,200,129,151,127,125,145,192,207,0
9.285714,9.277940,128,127,255,255,191,7,62,200,1,151,127,125,145,192,207,0
9.450549,9.445838,128,127,255,255,191,6,60,200,129,151,127,125,145,192,207,0
9.615385,9.613812,129,127,255,255,191,7,56,200,129,151,127,125,145,192,207,0
9.780220,9.777157,129,127,255,255,192,7,48,200,1,151,127,125,145,192,207,0
9.945055,9.945139,129,127,255,255,192,6,45,199,1,151,127,125,145,192,207,0
10.109890,10.108606,129,127,255,255,192,7,42,200,129,151,127,125,145,192,207,0
10.274725,10.276690,191,127,255,255,191,6,46,200,129,151,127,125,145,192,207,0
10.439561,10.440175,128,127,255,255,193,7,44,200,1,151,127,125,145,192,207,0
10.604396,10.608252,128,127,255,255,191,8,52,200,129,151,127,125,145,192,207,0
10.769231,10.776504,128,127,255,255,191,8,52,200,129,151,127,125,145,192,207,0
10.934066,10.939921,128,127,255,255,191,8,52,200,129,151,127,125,145,192,207,0
11.098901,11.103264,128,127,255,255,192,7,50,199,1,151,127,125,145,192,207,0
11.263737,11.271399,128,127,255,255,191,7,55,200,129,151,127,125,145,192,207,0
11.428572,11.439464,129,127,255,255,192,7,48,199,1,151,127,125,145,192,207,0
11.593407,11.607435,128,127,255,255,192,7,51,199,1,151,127,125,145,192,207,0
11.758242,11.771342,128,127,255,255,192,7,51,199,1,151,127,125,145,192,207,0
11.923077,11.934749,128,127,255,255,192,6,52,200,1,151,127,125,145,192,207,0
12.087913,12.098248,128,126,255,255,192,6,50,199,1,151,127,125,145,192,207,0
12.252748,12.261703,128,127,255,255,191,7,57,199,129,151,127,125,145,192,207,0
12.417583,12.429835,128,127,255,255,193,7,59,200,129,151,127,125,145,192,207,0
12.582417,12.593397,128,127,255,255,192,7,59,200,1,151,127,125,145,192,207,0
12.747252,12.761497,128,126,255,255,192,6,64,200,1,151,127,125,145,192,207,0
12.912087,12.924957,128,127,255,255,192,6,73,199,129,151,127,125,145,192,207,0
13.076923,13.093043,128,127,255,255,193,7,72,199,1,151,127,125,145,192,207,0
13.241758,13.261121,128,127,255,255,192,7,68,199,1,151,127,125,145,192,207,0
13.406593,13.424468,191,127,255,255,193,7,67,200,1,151,127,125,145,192,207,0
13.571428,13.587827,127,127,255,255,192,7,58,198,1,151,127,125,145,192,207,0
13.736263,13.751868,127,127,255,255,191,7,61,198,1,151,127,125,145,192,207,0
13.901099,13.915244,127,127,255,255,194,7,58,198,1,151,127,125,145,192,207,0
