0.000000,0.000000,122,255,250,255,191,2,65,189,129,0,0,0,0,0,0,0
0.714286,0.707647,122,255,250,255,191,2,59,188,129,0,0,0,0,0,0,0
1.428571,1.416024,121,255,249,255,190,2,56,187,1,0,0,0,0,0,0,0
2.142857,2.150810,122,255,249,255,190,2,56,187,1,0,0,0,0,0,0,0
2.857143,2.861304,122,255,249,255,191,2,65,188,129,0,0,0,0,0,0,0
3.571429,3.571982,121,255,249,255,191,3,71,187,129,0,0,0,0,0,0,0
4.285714,4.280189,121,255,249,255,191,2,73,187,129,0,0,0,0,0,0,0
5.000000,4.990901,122,255,249,255,190,2,71,187,1,0,0,0,0,0,0,0
5.714286,5.700932,121,255,249,255,190,3,64,188,1,0,0,0,0,0,0,0
6.373626,6.382930,122,255,249,255,191,2,61,187,1,0,0,0,0,0,0,0
7.087912,7.090577,122,255,249,255,191,2,55,188,129,0,0,0,0,0,0,0
7.802198,7.801442,122,255,249,255,190,3,59,187,129,0,0,0,0,0,0,0
8.516483,8.510126,122,255,249,255,191,3,63,187,129,0,0,0,0,0,0,0
9.230769,9.219387,122,255,249,255,191,2,71,188,1,0,0,0,0,0,0,0
9.945055,9.954385,122,255,249,255,191,3,77,187,1,0,0,0,0,0,0,0
10.659341,10.663642,121,255,249,255,192,2,73,187,1,0,0,0,0,0,0,0
11.373627,11.372956,121,255,249,255,191,2,65,188,129,0,0,0,0,0,0,0
12.087913,12.080122,122,255,249,255,191,3,55,188,129,0,0,0,0,0,0,0
12.802197,12.788707,122,255,249,255,190,1,55,189,129,0,0,0,0,0,0,0
13.461538,13.469400,121,255,248,255,190,3,53,187,129,0,0,0,0,0,0,0
14.175824,14.179961,122,255,249,255,191,2,65,188,1,0,0,0,0,0,0,0
14.890110,14.892962,122,255,248,255,191,2,66,188,1,0,0,0,0,0,0,0
15.604396,15.601488,122,255,248,255,190,2,74,188,129,0,0,0,0,0,0,0
16.318682,16.308710,122,255,249,255,191,2,74,188,129,0,0,0,0,0,0,0
17.032967,17.017967,122,255,248,255,191,3,67,188,129,0,0,0,0,0,0,0
17.747253,17.754169,122,255,248,255,191,3,59,187,1,0,0,0,0,0,0,0
18.461538,18.460880,122,255,248,255,191,2,53,188,1,0,0,0,0,0,0,0
19.175825,19.170448,121,255,249,255,190,2,56,187,1,0,0,0,0,0,0,0
19.890110,19.879381,122,255,248,255,190,2,64,188,129,0,0,0,0,0,0,0
20.604395,20.587751,122,255,249,255,190,2,69,187,129,0,0,0,0,0,0,0
21.318682,21.298435,121,255,249,255,191,2,73,187,129,0,0,0,0,0,0,0
21.978022,21.979475,121,255,249,255,190,3,69,187,1,0,0,0,0,0,0,0
22.692308,22.690607,122,255,249,255,191,2,64,188,1,0,0,0,0,0,0,0
23.406593,23.398344,121,255,249,255,190,3,63,188,1,0,0,0,0,0,0,0
24.120878,24.106895,121,255,249,255,191,3,61,188,129,0,0,0,0,0,0,0
24.835165,24.818226,122,255,249,255,190,2,63,188,129,0,0,0,0,0,0,0
25.549450,25.530174,122,255,249,255,191,2,67,188,129,0,0,0,0,0,0,0
26.263737,26.266678,122,255,249,255,191,2,70,187,1,0,0,0,0,0,0,0
26.978022,26.976040,121,255,249,255,191,2,75,188,1,0,0,0,0,0,0,0
27.692308,27.683790,122,255,249,255,191,3,68,188,1,0,0,0,0,0,0,0
28.406593,28.393772,122,255,249,255,191,3,66,188,129,0,0,0,0,0,0,0
29.120878,29.104387,122,255,249,255,190,2,63,187,129,0,0,0,0,0,0,0
