0.000000,0.000000,122,0,110,255,210,1,70,165,0,0,0,0,0,0,0,0
0.219780,0.235288,106,0,111,255,204,2,64,164,128,0,0,0,0,0,0,0
0.494505,0.497231,106,0,110,255,206,2,64,188,0,0,0,0,0,0,0,0
0.769231,0.762387,110,0,110,255,206,3,70,180,128,0,0,0,0,0,0,0
1.043956,1.051838,107,0,111,255,206,2,76,178,0,0,0,0,0,0,0,0
1.318681,1.313113,124,0,111,255,205,2,77,195,128,0,0,0,0,0,0,0
1.538462,1.546923,107,0,112,255,208,1,75,172,0,0,0,0,0,0,0,0
1.813187,1.808806,106,0,112,255,208,2,82,178,128,0,0,0,0,0,0,0
2.087912,2.098461,123,0,113,255,207,2,76,194,0,0,0,0,0,0,0,0
2.362637,2.360963,107,0,112,255,207,1,80,172,128,0,0,0,0,0,0,0
2.582417,2.594311,112,0,112,255,206,2,70,182,0,0,0,0,0,0,0,0
2.857143,2.855790,106,0,112,255,206,2,66,165,128,0,0,0,0,0,0,0
3.131868,3.145290,114,0,112,255,208,1,64,165,0,0,0,0,0,0,0,0
3.406593,3.407739,106,0,113,255,210,2,59,165,0,0,0,0,0,0,0,0
3.681319,3.669783,106,0,112,255,204,2,58,194,128,0,0,0,0,0,0,0
3.901099,3.903849,107,0,113,255,206,2,67,170,0,0,0,0,0,0,0,0
4.175824,4.165934,107,0,113,255,208,1,68,166,128,0,0,0,0,0,0,0
4.450550,4.454621,107,0,114,255,208,2,76,168,0,0,0,0,0,0,0,0
4.725275,4.716096,123,0,114,255,206,2,64,183,128,0,0,0,0,0,0,0
4.945055,4.950515,126,0,114,255,211,1,72,164,0,0,0,0,0,0,0,0
5.219780,5.212607,106,0,115,255,210,1,69,164,128,0,0,0,0,0,0,0
5.494505,5.502264,106,0,117,255,206,2,79,165,0,0,0,0,0,0,0,0
5.769231,5.763539,106,0,117,255,207,2,63,172,128,0,0,0,0,0,0,0
5.989011,5.998473,107,0,116,255,208,1,74,165,0,0,0,0,0,0,0,0
6.263736,6.260355,106,0,117,255,204,2,76,195,128,0,0,0,0,0,0,0
6.538462,6.549347,106,0,118,255,207,1,86,165,0,0,0,0,0,0,0,0
6.813187,6.810772,108,0,118,255,206,1,78,165,128,0,0,0,0,0,0,0
7.032967,7.044683,122,0,118,255,209,1,82,165,0,0,0,0,0,0,0,0
7.307693,7.307027,125,0,118,255,205,2,77,187,128,0,0,0,0,0,0,0
7.582417,7.569837,107,0,119,255,207,2,80,173,0,0,0,0,0,0,0,0
7.857143,7.859545,114,0,119,255,206,3,69,186,128,0,0,0,0,0,0,0
8.131868,8.120919,107,0,119,255,207,2,79,165,0,0,0,0,0,0,0,0
8.351648,8.354983,106,0,119,255,204,2,63,192,128,0,0,0,0,0,0,0
8.626373,8.616513,107,0,120,255,207,1,80,165,128,0,0,0,0,0,0,0
8.901099,8.906014,107,0,120,255,204,2,68,194,128,0,0,0,0,0,0,0
9.175824,9.167336,107,0,120,255,206,2,64,166,128,0,0,0,0,0,0,0
9.395604,9.401708,106,0,120,255,208,2,63,165,0,0,0,0,0,0,0,0
9.670330,9.663185,106,0,120,255,204,3,77,194,128,0,0,0,0,0,0,0
9.945055,9.953348,107,0,120,255,208,2,65,168,0,0,0,0,0,0,0,0
10.219780,10.215356,107,0,121,255,207,2,77,171,128,0,0,0,0,0,0,0
10.439561,10.449096,126,0,122,255,205,2,82,191,0,0,0,0,0,0,0,0
10.714286,10.711088,117,0,122,255,210,1,71,189,128,0,0,0,0,0,0,0
10.989011,11.000586,107,0,122,255,207,2,76,174,0,0,0,0,0,0,0,0
11.263737,11.262989,124,0,123,255,210,3,73,195,128,0,0,0,0,0,0,0
11.538462,11.525077,106,0,123,255,208,2,80,177,0,0,0,0,0,0,0,0
11.758242,11.759502,116,0,123,255,204,3,72,188,128,0,0,0,0,0,0,0
12.032967,12.022103,107,0,123,255,207,1,79,167,0,0,0,0,0,0,0,0
12.307693,12.311454,126,0,124,255,204,2,69,195,128,0,0,0,0,0,0,0
12.582417,12.573030,107,0,124,255,208,2,80,170,0,0,0,0,0,0,0,0
12.802197,12.807198,106,0,124,255,205,2,70,189,128,0,0,0,0,0,0,0
13.076923,13.069132,124,0,124,255,205,2,68,195,0,0,0,0,0,0,0,0
13.351648,13.358638,112,0,124,255,209,2,79,164,128,0,0,0,0,0,0,0
13.626373,13.620214,119,0,124,255,206,2,64,179,0,0,0,0,0,0,0,0
13.846154,13.853664,121,0,123,255,210,2,69,193,128,0,0,0,0,0,0,0
14.120879,14.114937,110,0,124,255,208,2,65,164,0,0,0,0,0,0,0,0
14.395604,14.404439,118,0,124,255,208,3,77,175,128,0,0,0,0,0,0,0
14.670330,14.665965,126,0,125,255,210,1,71,191,128,0,0,0,0,0,0,0
14.890110,14.901008,106,0,125,255,209,2,70,165,0,0,0,0,0,0,0,0
15.164835,15.163863,110,0,126,255,208,2,68,166,128,0,0,0,0,0,0,0
15.439561,15.425545,106,0,125,255,208,2,67,173,0,0,0,0,0,0,0,0
15.714286,15.714073,106,0,126,255,211,2,66,165,128,0,0,0,0,0,0,0
15.989011,15.976574,106,0,127,255,205,2,72,188,0,0,0,0,0,0,0,0
16.208792,16.210793,107,0,127,255,206,2,64,165,128,0,0,0,0,0,0,0
16.483517,16.473293,106,0,127,255,205,2,71,165,0,0,0,0,0,0,0,0
16.758242,16.762384,106,0,128,255,206,2,59,188,128,0,0,0,0,0,0,0
17.032967,17.024784,107,0,129,255,206,2,71,168,0,0,0,0,0,0,0,0
17.252747,17.259460,106,0,128,255,205,3,67,191,128,0,0,0,0,0,0,0
17.527473,17.521400,116,2,129,255,205,3,76,186,0,0,0,0,0,0,0,0
17.802198,17.810854,107,3,130,255,208,2,63,170,128,0,0,0,0,0,0,0
18.076923,18.073044,106,8,130,255,206,2,75,181,0,0,0,0,0,0,0,0
18.351648,18.335545,124,9,130,255,210,1,82,165,128,0,0,0,0,0,0,0
18.571428,18.569555,107,12,130,255,208,2,67,165,0,0,0,0,0,0,0,0
18.846153,18.831594,125,17,131,255,205,3,74,187,128,0,0,0,0,0,0,0
19.120878,19.120333,112,18,130,255,209,2,63,182,0,0,0,0,0,0,0,0
19.395605,19.382267,106,23,131,255,206,2,74,179,128,0,0,0,0,0,0,0
19.615385,19.615515,124,25,132,255,210,2,64,164,128,0,0,0,0,0,0,0
19.890110,19.877960,107,26,132,255,205,3,71,193,128,0,0,0,0,0,0,0
20.164835,20.165722,107,31,132,255,210,1,75,165,0,0,0,0,0,0,0,0
20.439560,20.427511,106,33,133,255,205,2,73,165,0,0,0,0,0,0,0,0
20.659340,20.661419,107,36,133,255,206,2,79,168,128,0,0,0,0,0,0,0
20.934067,20.923052,107,37,134,255,208,2,73,165,0,0,0,0,0,0,0,0
21.208792,21.211731,106,40,134,255,206,3,78,194,128,0,0,0,0,0,0,0
21.483517,21.473108,121,43,134,255,206,2,66,192,0,0,0,0,0,0,0,0
21.703297,21.707376,107,46,135,255,208,2,74,165,128,0,0,0,0,0,0,0
21.978022,21.969110,106,50,135,255,207,2,64,172,0,0,0,0,0,0,0,0
22.252747,22.258610,123,54,136,255,207,2,66,182,128,0,0,0,0,0,0,0
22.527473,22.520189,125,55,135,255,211,2,61,165,0,0,0,0,0,0,0,0
22.747253,22.754869,107,59,136,255,208,1,70,165,128,0,0,0,0,0,0,0
23.021978,23.017443,121,61,136,255,210,1,74,181,0,0,0,0,0,0,0,0
23.296703,23.278538,120,64,137,255,210,1,72,165,128,0,0,0,0,0,0,0
23.571428,23.568247,106,67,137,255,209,1,86,165,0,0,0,0,0,0,0,0
23.846153,23.829365,110,71,138,255,208,2,80,165,128,0,0,0,0,0,0,0
24.065933,24.064507,106,75,138,255,209,1,82,165,0,0,0,0,0,0,0,0
24.340660,24.326340,106,78,138,255,205,2,86,165,128,0,0,0,0,0,0,0
24.615385,24.615074,106,82,139,255,205,2,75,192,0,0,0,0,0,0,0,0
24.890110,24.876192,110,82,140,255,206,3,78,180,128,0,0,0,0,0,0,0
25.109890,25.110104,107,84,139,255,207,2,78,167,0,0,0,0,0,0,0,0
25.384615,25.371578,118,84,139,255,208,2,77,175,128,0,0,0,0,0,0,0
25.659340,25.660776,126,85,138,255,210,1,69,190,0,0,0,0,0,0,0,0
25.934067,25.923172,120,88,139,255,209,2,74,164,128,0,0,0,0,0,0,0
26.153847,26.157494,110,87,139,255,208,2,70,167,128,0,0,0,0,0,0,0
26.428572,26.419224,121,88,139,255,210,2,58,165,0,0,0,0,0,0,0,0
26.703297,26.708267,107,91,141,255,208,2,52,165,128,0,0,0,0,0,0,0
26.978022,26.969845,125,94,140,255,209,1,68,185,0,0,0,0,0,0,0,0
27.252747,27.204781,112,96,141,255,208,1,61,164,128,0,0,0,0,0,0,0
27.472527,27.467278,115,99,142,255,202,2,59,173,0,0,0,0,0,0,0,0
27.747253,27.729273,126,101,142,255,178,1,87,164,128,0,0,0,0,0,0,0
28.021978,28.017696,106,106,142,255,187,2,75,164,0,0,0,0,0,0,0,0
28.296703,28.278101,111,109,143,255,169,2,81,169,128,0,0,0,0,0,0,0
28.516483,28.510988,122,114,142,255,164,1,93,164,0,0,0,0,0,0,0,0
28.791208,28.771801,119,115,143,255,165,2,88,177,128,0,0,0,0,0,0,0
29.065933,29.060431,126,117,143,255,178,1,84,194,0,0,0,0,0,0,0,0
29.340660,29.321342,116,118,143,255,180,2,74,164,128,0,0,0,0,0,0,0
29.560440,29.554178,118,118,143,255,173,2,82,175,0,0,0,0,0,0,0,0
29.835165,29.814613,117,119,144,255,183,2,73,164,128,0,0,0,0,0,0,0
30.109890,30.102720,125,120,144,255,169,2,74,187,0,0,0,0,0,0,0,0
30.384615,30.363821,106,119,144,255,166,2,84,164,128,0,0,0,0,0,0,0
30.604395,30.597376,127,120,143,255,176,1,86,164,0,0,0,0,0,0,0,0
30.879122,30.884727,126,118,142,255,169,3,83,195,128,0,0,0,0,0,0,0
31.153847,31.144972,106,117,142,255,184,2,71,164,128,0,0,0,0,0,0,0
31.373627,31.378271,126,114,142,255,198,1,64,164,128,0,0,0,0,0,0,0
31.648352,31.639439,120,114,142,255,195,2,57,192,128,0,0,0,0,0,0,0
31.923077,31.927816,106,111,141,255,180,2,54,170,0,0,0,0,0,0,0,0
32.197803,32.188835,111,110,141,255,182,2,70,167,128,0,0,0,0,0,0,0
32.417583,32.422539,107,107,141,255,181,2,63,166,0,0,0,0,0,0,0,0
32.692307,32.683762,113,107,142,255,181,2,64,165,128,0,0,0,0,0,0,0
32.967033,32.971420,119,108,141,255,181,3,64,178,0,0,0,0,0,0,0,0
33.241756,33.232433,106,109,142,255,179,2,74,183,128,0,0,0,0,0,0,0
33.516483,33.493988,106,109,141,255,181,1,73,165,0,0,0,0,0,0,0,0
33.736263,33.727055,115,110,143,255,182,2,70,171,128,0,0,0,0,0,0,0
34.010990,34.015331,106,109,141,255,174,2,61,170,0,0,0,0,0,0,0,0
34.285713,34.276142,106,111,142,255,185,2,68,170,128,0,0,0,0,0,0,0
34.560440,34.537865,108,112,142,255,170,1,64,163,0,0,0,0,0,0,0,0
34.780220,34.770916,113,113,142,255,163,2,82,164,128,0,0,0,0,0,0,0
35.054947,35.032547,124,115,143,255,160,3,84,194,0,0,0,0,0,0,0,0
35.329670,35.320568,106,118,144,255,151,2,90,196,128,0,0,0,0,0,0,0
35.604397,35.581631,106,119,144,255,153,1,91,164,0,0,0,0,0,0,0,0
35.824177,35.813850,111,122,143,255,148,2,93,167,128,0,0,0,0,0,0,0
36.098900,36.075726,117,125,143,255,162,2,81,164,0,0,0,0,0,0,0,0
36.373627,36.363144,124,123,144,255,149,3,85,195,128,0,0,0,0,0,0,0
36.593407,36.596848,104,120,143,255,171,2,76,160,128,0,0,0,0,0,0,0
36.868134,36.858028,116,118,144,255,199,1,58,163,0,0,0,0,0,0,0,0
37.142857,37.119221,118,115,142,255,192,2,46,175,128,0,0,0,0,0,0,0
37.417583,37.407272,106,118,143,255,182,2,64,191,0,0,0,0,0,0,0,0
37.637363,37.640553,106,112,142,255,180,1,62,164,128,0,0,0,0,0,0,0
37.912086,37.901314,126,113,142,255,181,2,69,195,0,0,0,0,0,0,0,0
